Your sales person will get a reminder on this date to contact the customer,
Your setup is complete. Refreshing...,A telepítésnek vége. Frissítés...
Your support email id - must be a valid email - this is where your emails will come!,
[Error],[Hiba]
[Select],[Válasszon]
`Freeze Stocks Older Than` should be smaller than %d days.,
and,és
are not allowed.,
assigned by,Felelőssé tette
cannot be greater than 100,
disabled user,
"e.g. ""Build tools for builders""",
"e.g. ""MC""",
"e.g. ""My Company LLC""",
e.g. 5,
"e.g. Bank, Cash, Credit Card",
"e.g. Kg, Unit, Nos, m",
e.g. VAT,
eg. Cheque Number,
example: Next Day Shipping,például: Következő napi szállítás
fold,
hidden,Rejtett
hours,
lft,
old_parent,
project,Projekt
rgt,
to,eddig
website page link,
{0} '{1}' not in Fiscal Year {2},
{0} ({1}) must have role 'Expense Approver',
{0} ({1}) must have role 'Leave Approver',
{0} Credit limit {1} crossed,
{0} Recipients,
{0} Serial Numbers required for Item {0}. Only {0} provided.,
{0} Tree,
{0} against Purchase Order {1},
{0} against Sales Invoice {1},
{0} against Sales Order {1},
{0} budget for Account {1} against Cost Center {2} will exceed by {3},
{0} can not be negative,
{0} created,{0} létrehozva
{0} days from {1},
{0} does not belong to Company {1},
{0} entered twice in Item Tax,
"{0} is an invalid email address in 'Notification \
					Email Address'",
{0} is mandatory,
{0} is mandatory for Item {1},
{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}.,
{0} is not a stock Item,
{0} is not a valid Batch Number for Item {1},
{0} is not a valid Leave Approver. Removing row #{1}.,
{0} is not a valid email id,
{0} is now the default Fiscal Year. Please refresh your browser for the change to take effect.,
{0} is required,
{0} must be a Purchased or Sub-Contracted Item in row {1},
{0} must be reduced by {1} or you should increase overflow tolerance,
{0} valid serial nos for Item {1},
{0} {1} against Bill {2} dated {3},
{0} {1} has already been submitted,{0} {1} már elküldve.
{0} {1} has been modified. Please refresh.,
{0} {1} is fully billed,
{0} {1} is not submitted,{0} {1} nincs elküldve
{0} {1} is stopped,
{0} {1} must be submitted,
{0} {1} not in any Fiscal Year,
{0} {1} status is 'Stopped',
{0} {1} status is Stopped,
{0} {1} status is Unstopped,
{0} {1}: Cost Center is mandatory for Item {2},
{0}: {1} not found in Invoice Details table,
